text,label
Yakub's wife leaves for Nagpur. Attempt to meet one last time. Yakub's body will be flown to Mumbai tomorrow where he'll be buried #nagpur,1
Madonna's Rebel Heart tour concert at Air Canada Centre at 8pm on monday the 5th of oct. Got an extra ticket to be sold. Pls pm me. 1 ticket,1
Me and Lexus literally have the craziest day tomorrow,2
@user seriously! itunes puts like an entire minute as a preview so 20 seconds is nothing. AND I KNOW! it needs to be monday ASAP!,1
is anyone NOT going to Zac Brown Band tomorrow,1
Will not be going to hari terbuka next friday\u002c have to go to putrajaya,0
"The latest Art, Music & Culture in Lawrence Kansas! #nbawards #poetry",2
@user playing Papa was a Rolling Stone. Fitting as we packing up the office for our big move tomorrow. Whereever we lay our hats...,2
"""Rebel chief death may hurt Syria talks, boost Islamic State: analysts: Backed by Saudi Arabia, Jaish al Islam was one of the most inf...""",0
Get ready for the Peanut Butter and Jams sponsored party at Santos Party House THIS Saturday!  Good looks...,2
"Triple H was never Ric Flair's bitch. This Sunday, I'ma make you mine. At SummerSlam, I won't just make history. I'll become a 16-time--",1
Then you add in the guilt factor. Did Harper Lee really want Watchman published? If her 1st draft has been hijacked I'd feel bad reading it.,0
You may ask why I'm listening to The Vamps. Sadly not even I know the answer...,0
1st Soundtrack for the Milan Game,1
@user Hello! I want to pass along this post/video on yoga for runners: Your followers may find it helpful!,1
Sons of Anarchy may be one of the greatest shows on tv right now. Thanks @user and Netflix,2
"""I believe in Islam like I believe in the sun rising. Not because I can see it, but because by it, I see everything. Alhamdulillah""",2
#InternationalDirectionerDay It's obv. Directioners Day is on 23rd of July.. Directionators are just jerks!,0
@user The fact that youre CLOSE to Medicare means you have the advantage over those who are 30 years away. THEY are the screwed ones.,0
"""Boko Haram suffered heavy losses on Sunday as Nigerian troops took down 20 insurgents Faljari, along the...",0
@user See 'Boruto: Naruto the Movie' on the big screen 7pm Oct 11th and 14th! #anime,1
Petition for @user to open the @user show in Milan in March.,1
Dunkin will be the love of my life tomorrow,2
Trump should be made to cough up #reparations #kevlar and #ammo #MakeAmericaHateAgain #BlackLivesMatter #Hatecrimes #notmypresident,0
"""Totally crashed my iPad tonight.  It locked up, and wouldn't even power off.  Used the Hold PWR and HOME bttn trick, to force reboot.""",0
Watching Cowboys/Jets game...let's see what Romo is going to do tonight...,1
"""sun is rising and we're not tired, we'll be dancing on for days with mad man. @user well done, got goosebumps, new fave song <3""",2
@user I'm in love J. Cole Kendrick Lamar-Black Friday it's soo good. Tales of two cites with a Kendrick twist @user,2
Is anyone I know going to the Joseph wright induction day on Wednesday? #loner #scared,1
I totally forgot Justin Biebers is going to Dallas tomorrow *Loads Up The Ak*,0
Will Justin Bieber get Xmas Number 1? The NHS Choir? That one off the X Factor? Find out 10am tomorrow with @user,1
My soup just blew up in the microwave and exploded everywhere. So far today has been a bigger bitch than Madonna is to hydrangeas.,0
"""On July 14th, Ten Thousand Villages supports @user See how you can help.""",2
WOW. RT @user WR Titus Young is the only one of the Lions top three picks in April still standing.,1
@user are you and jack gonna come see shawn tomorrow ?!,1
"I just saw a commercial that said Jurassic World opens Friday, am I missing something here?",1
@user it's been hell living as a White Sox fan in Chicago this summer. Go get them tomorrow giants!,1
Randy Orton and Sheamus wrestling for the 12th time in 3 years. Hopefully make it a 12th mediocre match in a row.,1
all the jack and jack girls ain't gonna have no chill when calibraska comes out tomorrow.,0
"""Man United expect to keep David de Gea beyond January and don't foresee Real Madrid coming back for him in January, reports the Guardian.""",1
"Loved your article on #thepool @user especially the ""what can you do"" section",2
"@user No issues if he is saving an innocent of any religion, but Yakub killed hundreds of innocent, tomo Bhushan may back ISIS too!""",0
@user @user 2nd one is mostly B/G but they did do a G/G scene with @user & @user which was abt 50 mins.,1
So ready for my birthday. (((: the big SIXTEEN! #sweetsixteen november 22!,2
Chunji's one wish was for Teen Top to get 1st place on a music program. Can you guess what day that was when they 1st won? #1005chunjiday,1
@user May available po bang polycarbonate shells for 630 sa mga Nokia stores nationwide? And how bout the price range? Thanks!,2
"""Marnin! Started my day with 7 Sun Salutes, (Yoga position that sounds like a cocktail) &amp; a foam roll, (gym equipment that sounds like cake)""",2
PPP Poll in NH evidence the disaster not nominating Trump could be for @user Trump as an Independent beats Jeb Bush for 2nd - 28% to 22%,1
In other news why the hell is tomorrow National Hot Dog Day....I don't even like hot dogs like that,0
Dear all this is to inform you that tomorrow Mukherjee Nagar Madal (BJP) is going to start swachh Bharat mission...,1
"@user it doesn't matter where they play, what matters is they play for Wales, better than England, may I add! (P.s, Ramsey is Arsenal)",2
President Trump works as a Waiter at his own Hotel.,1
Winter Storm Watch in effect for parts of the mountains- including Asheville- from Monday morning to late Tuesday. #avl #wnc #sandy,1
Heading to @user media day\u002c which gets underway shortly here in SF.  Good news early on\u002c with Stanford picked to finish 4th in media poll.,2
Simulation to show primary energy (fossil fuels) used by a heating system.,1
"@user They are coming to my area this Sunday, there is a signing too. I just saw them @ Riot Fest. I was shocked to see they were""",1
"""Celebrating Mercy"" Pope Francis extends last year's forgiveness ""change.""",2
This Saturday... I am there with Younique.. and also.. Allthe Rayge .. enter in to win the raffle to win a free...,1
Thinking I'm absolutely hilarious sat here playing the John Cena theme tune on a recorder,2
@user Dennis Rodman. He was good enough for Kim Jong Un!!😂😱#fantasyambassador,2
Festivus is back as a twilight event on Friday 15 January. Do you like music? Do you like the arts? Do you like...,1
Went to SoundSet on Sunday and got the worst sunburn I've ever had in my entire life :(,0
@user 1/2  I can't believe I'm defending Jeb Bush but here goes... 1st: No official language here in the United States of America.,0
"""I may congratulate you will not hear from town, but feeding and while Justin Bieber, let them pleasing.""",2
July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont),1
@user methinks one of the things that God dumped may have hit Sarah Palin on her noggin,0
I'll move the cigarette companies and Monsanto to a special place near the sun. #WhyIWouldMakeAGreatPresident,1
This means they believe it to be a legitimate non-violent movement based on a concern for human rights in #Palestine. #queensu #ygk,1
I tell you what the RKO that randy orton drops tomorrow night better be the sickest thing since wrestlemania,1
"""Update: Still raining. In the meantime, you can read about how Kris Bryant's view on sliding may have changed Sunday:",1
Mannequin challenge #mannequinchallenge #comedy Please like and share Song by: Rae Sremmurd - Black Beatles,2
Dustin Johnson will be awesome until he needs a 2ft putt on the 72nd hole come Sunday. Folds like a lawn chair under pressure. #PGA,2
Last day of work at Walgreens tomorrow! *cries tears of joy*,2
Liverpool looking to activate Demba Ba\u2019s 7m buy out clause with Andy Carroll going the other way in january,1
@user I can't tell if it is working on my blog I will have to check tomorrow on the computer. I was using my iPad.,1
"@user He calls terrorists his friends!! Let's look at the first person he appointed. You guessed it, IRA sympathiser!! 1st class traitor""",0
"""46 years ago today, New Orleans was awarded the 16th NFL franchise - and the New Orleans Saints were born! HAPPY BIRTHDAY TO MY SAINTS!""",2
Had to do overtime today due to too much bs on Labor Day chest day and back day both went in can't wait to be back on track tomorrow,1
"@user you cant fuck the ugly away, Melania Trump tried... and this was the result",0
@user @user all the crew at the den university of Calgary will be cheering with u next Sunday. Go stamps go.,2
has ny budy have idea about at when we will receive study material for the BCA 2nd year for which the exam will held in December\u002c pls advise,1
.@Deadmau5 has been absent from social media since posting a rant about Justin Bieber and may continue his hiatus.,0
"Obama's new book title: ""40 years in the lap of Erdogan: How I helped Islamo-fascists kill innocent people""",0
"""Happy Sunday @user my weekend was awesome , play for me """"Sam Smith - Stay with me""""""",2
"@user yup from the Oakland Athletics...so there are times were players take advantages of 2nd chances some arent...josh hamilton,""",1
Thanks for all the great Google+ reviews so far!! Remember to write yours by September 22nd to be eligible to WIN...,2
Today I'm thankful to have a family filled with Bad Hombres and Nasty Women,2
"14th Amendment, EqualProtection and due process under the law, that and SCOTUS declared marriage a civil right. Next",1
EMT 09/06/15 [krakatoa]: So when the high point of your Saturday is a chorizo omelette at IHOP for a late dinn...,2
"""#sports Alaskan musher, 25, youngest to win Iditarod: Dallas Seavey won the Iditarod Trail Sled Dog Race on Tues...",2
"""favorite mannequin challenge is the Obama admin standing still while human rights atrocities take place at Standing Rock(& Flint)"" -Beydoun",1
Fulham v Everton: Match Preview: Prepare for Saturday\u2019s game with our match preview\u002c including player views\u002c sta...,1
Come out on Monday to watch THE WOMAN IN BLACK w/ the MODEL UN! Free Entry! Concessions w/ donation!! #SSU #,1
"""Fair play to Kane, he managed to control the ball and score against virtually a sunday league keeper. Top notch""",1
valentines day pictures free download -,1
"""No Matter How Painful it May Be, Doing Your Best Will Open a Path (Naruto)""",2
"""Have to admit, I very much liked the banner Man U fans had at SB yesterday 'Chelsea standing up to racism since last sunday' haha""",2
"@user such a close call! Cheers pal, doing well, first month at IBM done, missing the Friday calls though haha. Hope you're well",2
Watch our stunning display of lights at Twilight #Christmas. Book now for the 11th:,2
"depending on how late Madonna goes on stage tonight, I may consider thinking about getting a ticket for Sat. night.  maybe.  #notreally",1
It was a WILD night at @user Jazz at the Bistro. Amy Schumer &amp; cast dug our 2nd set &amp; had a comedy jam- Epic!,2
Demon Gaze\u002c a next-gen Dungeon RPG for the the PlayStation Vita [1st trailer and screens]: Kadokawa Games today ...,1
I JUST CAN'T STOP LOVING YOU by MICHAEL JACKSON AND SIEDAH GARRETT was no.3 in the UK charts on 2 September 1987,2
Mysterious drunk #Cubs fan seen lurking around #MLBWinterMeetings,1
@user Plays Lt. Joe Bishop on the hit new series #BeautyandtheBeast !! Check it out every Thur. 9/8c on CW Network!!,1
"""Check out the Senior Bowl\u2019s 1st \""""""""Scouter\u2019s Delight\"""""""":",1
"""Tom Brady answered some more questions Sunday, and this time he talked about Roger Goodell.",1
PST Keane delivers best MLS goal from Saturday: The Los Angeles Galaxy were on top of things early tonight again...,2
Lady Gaga and Beyonce really need to stop playing and make that 3rd music video,1
Take me to IHOP's $1 shortstack event tomorrow so I know it's real.,2
Strongly considering having breakfast at IHOP tomorrow morning. Short stack with blueberry compote. I'm craving it.,2
Can it just be Sunday so I can go to Burlington's Pride Parade?,2
Lady Gaga and Taylor Kinney Look Like the Real-Life Cinderella and Prince Charming in NYC via @user,1
Inbetweeners movie coming to cinemas in Ireland on the 19th of August. I have never wanted to see a movie so bad!! #shouldbegood ;),2
Remember how Zayn left the band on my 18th birthday :/ #5monthswithoutzayn,1
I think Erik Rowand will be the 3rd member of Roman Reigns and Dean Ambrose's team for Night of Champions #RAW #WWE,1
Deron just put me on punishment becuz I said I may be sleep by the time he may head to Rhons,0
"Just favorited ""Grateful Dead - Recorded by Zoltan at the San Fran..."" by Calgarycmmc Cmmc on Mixcloud",2
"""One screening of @user tonight at 8pm, &amp; last screening tomorrow to see the incredible Cate Blanchett.",2
"@user 15. what dreams may come, love, rosie, puncture, lizzie mcguire, the theory of everything, the twilight saga, the nanny diaries""",1
"""October 22 .. See you @ SM Bacolod ! :\"""""""">  See you there SweeT Heart! <3""",2
@user @user @user @user ☞ ISIS Films Men Laughing While Woman Is Raped in Background,0
@user 1st change the face of America and eventually the Muslims will dominate. That's the strategy.,0
watching Eclipse with Katiee then Vampire Diaries for the rest of the night(:,1
it's going down Friday 6th @user #leeds calle Ocho summer party the Norths best  #salsa party. Not to be missed,2
#Yanukovych Petro Poroshenko. Official website of the President of Ukraine. Presidential,1
If I don't go to school tomorrow then it's Carters fault #TurnUpWithCarter,0
Here's a list of every place you can get free ice cream for National Ice Cream Day this Sunday!,2
I may have invited my boyfriend over tomorrow because my Nirvana poster fell down and I'm not tall enough to put it back up but he is so,1
.@DonaldJTrumpJr  the @user is prepared to do a deal - u axe ur wall on Mexican border and we'll get rid of wind farms in Aberdeen !,1
I\u2019m so gonna snatch up all the leftover #Halloween candy at CVS tomorrow #letmeloveyou,2
"@user Jeb Bush probably knows and he'd probably get us into a 3rd Iraq invasion.  Knows lots of little facts, learns nothing.",0
The Nigerian government hasn't been transparent enough in the fight against Boko Haram #Truth,0
on the euthanasia list #whybuywhentheydie #adoptdon'tshop 🐩🐕🐶,1
"@user @user Iran's democracy is super healthy, Iranians may vote for whoever the murdering mullahs want""",0
Nigeria beach soccer team have booked a place in the last four of a Dubai invitational tournament after they beat Japan 6-5 on Thursday.,1
"@user Check out Kobach voter suppression activities ""CROSSCHECKING"" that purged 1.1M votes in swing states.",1
I try to always pay for the order behind me at Dunkin on Monday's..starts both of our weeks off on a good note.,2
"""#MCFashion Make your Friday morning a happy one, watch as Brad Pitt breakdances with Jimmy Fallon:",2
@user @user why do I get the feeling tomorrow S&amp;L will be Sharknado and Tara Reid questions?,1
Louis and Briana being at a baby store is just a rumor he was there to buy clothes for,1
Yoga club's first session is tomorrow from 4-4:50 in the media center. Don't forget to bring your mat!,1
"Spring pictures tomorrow = drama drama drama.... Can't wait til morning.""",0
Fractures Set Better and Healed Faster with Homeopathy - Homeopathy Plus,1
@user @user And Melania trump wrote her own speech,1
"""Is Caitlyn Jenner finally ready to put on a bathing suit?! In this Sunday's I Am Cait, the 65-year-old faces her fears about wearing a""",1
.@sgtreport his research is the gold standard. Whenbi say this looks like a drug deposit based on it. Is no small thing. Iris location 2/3,0
GOP presidential candidate Carly Fiorina will likely take the prime-time debate stage later this mon,2
"""The fact that I have two exams on Sunday, and two exams on Monday, and i'm watching twilight for the twentieth time on MBC 2""",1
Just found the most pretty dress to wear tomorrow at the Golden Globe awards xx,2
WILDCAT WORKOUT OCTOBER 31st in the old gym at 7pm!! #FVSU RRTT,1
Seeing Carrie Underwood on the cma\u2019s is making me beyond excited for Saturday night\u002c Carrie and Hunter Hayes\u002c here we come!! :) @user,2
Is anybody going to the Strawberry Festival\u002c in Leicestershire... i will be painting there live on the friday and saturday,2
"@user marami sis. Moon that Embraces the Sun, Love Rain, Scent of A Woman, Fashion King, King 2 Hearts, Queen In Hyun's Man =D""",1
"""I do!! \""""""""@WaterBearer131: @user @user Do you guys want to go see the new Denzel Washington movie tomorrow?\""""""""""",2
"@user we went to twilight races last Friday and it was great, EF markets food stall people would be a gr8 addition.#nextime""",2
@user idk I just wanted to make convo since my phone is kinda ruined because pool and I'm using like a 3rd generation iPod lol so,0
Roger Jones recommends Sun Is Shining (Smoke Out Dubstep Mix) by Bob Marley. Listen to it for free on Deezer!,2
"""\""""""""All humans are entrepreneurs\"""""""" - Reid Hoffman in \""""""""The startup of you\""""""""",1
Chris Jericho\u2019s 9th WWE theme for 30 mins: Break the Walls Down (V5): via @user,1
This is @user 2034 1st round draft pick. Gonna be a strong RHP,1
Game and Knott's on the 18th.,1
@user I\u2019m excited to get my Paul George jersey signed by you Sunday at the fan jam!,2
@user i think i may have an obsession with Demi Lovato's laugh. Im pretty sure I do.,2
Federer is through to his 15th straight 4th round at the US Open. He's 8-4 with two other wins by walkover.,1
A great read with your Saturday morning coffee. I\u2019m voting for a pres working on social justice\u002c tolerance\u002c & equality.,2
@user could you send a dm telling my grandson happy 4th birthday please it would make his day. Btw he was at Niall bday in Cali,2
"@user btw, matches the 60% Insurance Mafia skims off the top of our health care $$https://t.co/EAxzhW514w#WhoProfits #ThankYouObama",0
Come on Donny grab a copy of the album go out and buy one then tweet me a picture tomorrow between 2 and 4pm and I will follow..,2
Avril Lavigne says after debuting spring line for Abbey Dawn she may make own wedding dress,1
Syrian army advances on Aleppo airport,1
Fun Friday Mashup ---&gt; Nelly's Hot In Here mashed with Bee Gees' Stayin Alive:,2
[Alabama Live] LSU\u2019s Les Miles discusses Saturday\u2019s showdown with Alabama (video) #LSU,1
"""HOLD ME, THRILL ME, KISS ME, KILL ME by U2 was no.13 in the UK charts on 16 August 1995",1
Kawhi is currently averaging 25ppg. Tim Duncan's highest averaging in a RS is 25.5.,1
Orange horizon when the sun is coming up but dark eerie sky? Welcome to Raccoon City,2
Navi rabbit in for spay on Tues and she\u2019s just had a phantom pregnancy. What timing. This means day of BunWatch and Raspberry Pi. No City :(,0
Juan  Just heard Green Day's 'Time of our life' for the 1st time since leaving florida and i burst into tears. I miss everyone...  Kellogg,0
@user @user Our annual clothing drive for The Open Closet is during the 1st week of March for International Women's Day!,1
Remember when Scott Walker said he wouldn't attack his fellow Republicans? Good times.,1
This thing says that Boy Meets World would be on Netflix on August 23 but I see nothing and I'm V upset about it. Capital V.,1
I liked a @user video LLLINKKK hank williams i dreamed about mama last night  .  original sing,2
"""Inter v Lazio, Inter Club's big day out: MILAN - The league leaders are in action on Sunday 20 December. Manci...",1
"""On the bright side, I'm getting a Taco Bell tomorrow. Wheey""",2
Exciting game Fri nite Wildcat football...not ur fault it was not a win...mayb this wk...Go Cats,2
Rumour has it @user will be joining FCC on 22nd of August for fines night dress as Hulk Hogan? @user @user,1
I just saw Norman Reedus in his car and I there may or may not be a tear in the corner of my eye because that's DADDY,2
@user Saw Ant-Man at AMC Eastchase 9 in Fort Worth.  1st time at the theater.  Great experience for my wife and me!,2
"""New post: """"Here's the scoop: Sunday is National Ice Cream Day""""",1
Thursday is Thor's day and I'm sore from the thunder of stress that I'm under,0
"Got tomorrow off, not going to digi tonight would be rude",2
I know it's only Tuesday but has anyone got a link to the Hulk Hogan sex tape?,1
"""See you tomorrow, UC Davis. See you tomorrow. (1pm at the Whole Earth Festival)""",1
@user I pray that one day you die in hell. Along side capitalist pigs like Kim Kardashian &amp; Justin Bieber. May Stalin smite you.,0
"""Big Brother is watching, so you may as well freak him out by visiting #Area51.Org.",1
Check out this awesome 1965 Cadillac De Ville that LINC will have for the Pride Parade on Sunday! Very kindly...,2
@user really send ur story to SM or Kyuhyun they may give you a full paid trip to see them XD really that's the good effect of KPOP!,2
"""NEW MUSIC MONDAY on today's show features Blake Shelton """"Gonna"""", Tim McGraw """"Top of the World"""" and Jason Aldean...",1
This is not good - Scott Walker wants to fire academics with whom he disagrees politically,0
TOMORROW: Don't forget the Hume Brophy Annual #Healthcare Conference w/ Simmons &amp; Simmons. Check out the agenda! |,2
March Against Monsanto sharing info on the dangers of dihydrogen monoxide! Scientific literacy is hard...,0
@user SCOTUS has no authority to make law. Only Congress may legislate. #SeparationOfPowers #AbuseOfPower,0
"""Totally worth watching Nirvana's 1st interview w/ MTV, if only for @user banter towards the end.",2
@user Maybe Gaiden characters? 7th Hokage Naruto would be suuuuper lit. And Boruto comes out tmrw so maybe thats it,2
"&amp;his caution on the 1st problem caused 2nd problem! ""Cautious on Syria war, Obama now cautious on refugee crisis"" CSM",0
"@user ""why won't you evil leftists just consider that young children are good workers because they're easier to manipulate!""",0
#Millennial Pope Francis: Drug Addiction is a Type of Slavery. Read Blog:,1
The Horn Free Day tomorrow. Is it possible?,2
@user Not the oldest. But the 2nd son. I can't see anyone having more babies than Lil Wayne or Bob Marley.,1
Well done Paul Dunne!! Played a great round of golf today. Could he actually win #TheOpen2015 tomorrow????,2
Waaaa Hooooo Bernie Sanders trending again in 1st position on FB. 4:09 p.m. MST/PDT. Sat. Sept 6.  Keep up the good work.  WE will prevail.,2
To Pimp a Butterfly by Kendrick Lamar is the best album of the year. Hamilton the Musical is easily the 2nd best album,2
@user im going to lunch with Grammy and Kels soon then running some errands for tomorrow and studying for my exam,1
@user I think some form of euthanasia might be best,2
Nollywood rising with October 1 - Kunle Afolayan is the most important ambassador the Nigerian government does n...,2
The boys have this Christmas concert in San Jose in Dec. that I might go to...I feel like Zayn will be back in the band by then,2
Marine Le Pen wishes the #French Election was tomorrow....April/May is a way off #italianreferendum,1
@user om.fucking.g.fuck you....craven.How Republicans can rebuild Obamacarehttps://t.co/N7XPyeRcldhttps://t.co/VK29wkI8v0,0
Sat in bed watching twilight cause I'm just that tucking cool right now!!,2
Tomorrow is the day. I'm gonna do a Speech of St. Patrick's day in @user honour. Wish me luck! <3,2
On sale now for $980 #ArtDealer #Painting #Jerusalem #Israel Capital of Israel,1
"If you kill an unarmed Black/Brown person, you should get the death penalty. No questions asked.",1
"""Log out no one in naruto is stronger then goku, the fuckery wlh",1
"@user May favorite one EVER on iOS is Harbaugh, it autocorrects to Garbage",1
"""Passionate about CNIS' work, be a rep at Ten Thousand Villages in your hometown on Mar 8 - Winnipeg Plaza 134 Plaza Dr.""",1
@user yes\u002c it\u2019s doable. I was at BKK from march 1-4 at night then flew to europe on march 5 in the morning.,2
Jindal: Bush 'got it wrong' on immigration:   Louisiana Gov. Bobby Jindal said Wednesday he disagreed with com...,0
its been 9 months since Louis first hung out with briana in April so is there gonna be a baby soon?,1
Conservatives are breaking things too. . #spiritcooking #PodestaLeaks #pizzagate #cometpizza got.tje righteous indi…,1
ok just remembered a few hours ago that the Ed Sheeran concert is tomorrow and Charles is in town to go with me,1
Tweeps; Paris is under curfew. There are no mass demontrations taking place. The pics going around are from Charlie Hebdo in Jan.,1
Have you ever forgotten to get a Valentine\u2019s present? Your chance at Feb 17 #bonjovi tix coming up! @user,1
@user even Obama is that way. noDAPL he silent. Drones he silent. Ehhh but we have Obamacare. Hard to figure out,1
November 3rd-Norfolk\u002c VA-NorVa Theatre (NAS ONLY)November 4th-Washington\u002cDC - DAR Constitution Hall......for you concert seekers out there !,1
#FRIDAY Love that movie\u002c Kinda awkward watching it on Thursday tho ...,2
"""So I get paid tomorrow and I have no work so that means movie catch up day. Southpaw, Paper Towns, Vacation and Tangerine are coming up.""",2
HS Softball: Hannibal 5 Moberly 6. Going into the bottom of the 7th. #HannibalLadyPirates,2
Bad Blood (feat. Kendrick Lamar) by #TaylorSwift is UK's Top 36 on the Singles #Chart as of the 17th of July 2050,1
Maybe you've heard of the two heavenly bodies we know as the Sun and the Moon. They're actually Chuck Norris' Testicles.,1
#News PlayStation Network maintenance on October 15: Services going offline\u002c possibly to make way for the new PS...,1
Dr. Mohamed Morsi announced as Egypt\u2019s 1st elected President after the glorious 25th of Jan Revolution. Congratulations to #Egypt,2
Can someone spoil me please?!,1
Who should The Rock face for the WWE Title at the Royal Rumble? I just voted #rockpunk would be a 1st to see,1
Is the future finally here? Lexus may have the hoverboard of your dreams ? video,2
Rahul Gandhi at the 31st plenary session of Indian National Trade Union Congress (INTUC) in Delhi #RGwithWorkers,1
"After the Samsung press conference on Friday, I'm inspired to buy a Galaxy Note 4 when the price drops to clear old inventory :)",2
We face the Storm tomorrow morning at 8:00 AM on Victory Lane 2.  The winner will advance to play the Henderson Hawks for the championship,1
2: Sun Records\u002c the birthplace of rock\u002c launch pad to careers of Elvis\u002c Cash\u002c Lewis and other early rock gods,1
This Saturday &amp; Sunday come join us the @user at the Pomona Fairplex! Your ticket can WIN you a Brand New Car!,2
Getting the our look ready for the Pride Parade this Sunday in Calgary.,2
"Unless Ukraine resolves its political crisis through an early parliamentary election, it may undergo a military...",1
Naruto smirks as the Fox quickly throws him towards @user   Naruto may be dumb but he remembered the seal placed upon him by his-,1
3D playing tonight on our back deck 6-9pm.  Off Duty Angels tomorrow night 7:30-11. Sam Adams Promo and Red Sox...,1
Haha.... Mum gave me my work wage for tomorrow for Ticketek so that I don\u2019t go to work (if that made any sense) just to stay home. Thanks,2
Talking of Bond & SKYFALL\u002c Variety\u002c the children\u2019s charity is holding the premiere on nov 7th at Sylvia Park. Tickets @,1
I love the new Antonio Carluccio show on SBS. Beautiful food in gorgeous Liguria Italy. Watch it every Thurs 8.30pm. #bellissimo,2
"When Trump said he might not honor the election count if he lost, Dems criticized him. But he won, now Dems in the…",1
"""Dustin Johnson flies out of the blocks at every major, but he simply cannot get it right on a Sunday.""",1
"@user I'm well aware of that. If gun control happened in this story though, she'd be dead.https://t.co/4yZ2I9uv7s",0
"""It really makes a woman happy to have almost 400$ in her paycheck, meaning she can spend at least 500 in Disney World. Leaving tomorrow!!!!""",2
@user it would have felt better had we not had a Maduro or a Diosdado Cabello so the celebration wasn't as riveting lol,0
Deep Learning: A Practitioner's Approach here  #deeplearning @user,1
@user May joke all you want but at the end of the day its not your idealistic Superman or Batman cont.,1
@user @user   Tomorrow afternoon!  Ventura is daily. Hopefully it will contain a ton of returns!,2
"Will watch old movies, Seinfeld and other silly things till Sunday...the old #katrina news footage is too much for this heart to bear.",1
"@user  #espnnow Tell Dustin Johnson that every day is Thursday until Monday morning, please.""",2
"""Sam Smith had twice the reason to celebrate on Tuesday, picking up Best Solo Artist honours at the GQ Men Of The...",2
Civilian deaths in drone strikes amount to war crimes: Amnesty,1
"@user seriously. If you two are still in Asheville on Friday, I work at Dunkin from 12-4. West Asheville. I make a mean Coolatta.""",1
I think I may be the only person in the world who does not give a shit about Beyonce.,0
@user Good. How about you\u002c Liam? Bytheway\u002c good luck for tomorrow.. :),2
Their building a wall...... not on the Mexican border.......on the seafront Strandhill........ they only thing we...,0
Senior ads and quotes for the Yearbook are due TOMORROW!,1
Man I want a Lexus by December,2
@user @user Eid was on the 17th which was supposedly in Bradford right ??,1
Interested in a career at IBM? Tomorrow you can visut us at Skandinavisk Online Karrieremesse! #SOK2015 #IBM #Career,2
If anyone wants to take me to see Jason Aldean tomorrow for my bday you'll be my bffl :-),2
2 Democrats in Wisconsin state senate up for recall election next Tuesday.  Hopefully the discouragement of Waukesha doesn't prevail.,1
Labor strike averted in Israel in last minute deal: A general strike was averted in Israel Wednesday when the ...,1
"""\""""@ESPNChrisPalmer: Dwight Howard gets his 4th career 30-point\u002c 10-rebound\u002c 5-assist game.\"""" Too bad it comes in a loss. #Portland""",0
@user I don't want war. I'm ready to sign a peace agreement tomorrow between Lebanon and Israel. BUT If Lebanon will open a war &gt;&gt;,1
TRUMP DROPS A BOMBSHELL ABOUT HIS PLANS FOR BEN CARSON. HE WANTED TO BE PRESIDENT JUST BECAUS HE FIGURED WON'T WIN?,0
Love is all you need to be #ThankfulFor! ❤️ #ScreamQueens #Thanksgiving,2
"Vice President Biden, who is contemplating a 2016 presidential bid, on Monday kicked off a Labor Day parade in Pittsburgh with a fiery,",2
"The @user host Atlanta tonight. Don't be the fan who shows up at halftime, the game tips at 6p.",1
"""PM Modi won heart of Muslims with his UAE tour   Editorial, Sahara Urdu, 18 August 2015""",2
Right now Gabby you remind me of Wednesday Adams from the Adams family @user,1
@user You should attend @user Champs this Fri/Sat/Sun: top 12 roller derby teams in the WORLD\u002c we play Indianapolis 8pm Friday!!!,2
omg wait\u002c Bel Ami comes out tomorrow! I\u2019m going to watch it\u002c finally.,2
@user @user @user Obviously means nothing since it hasn't stopped Soros from funding anti-Trump protests/riots.,0
Post Edited: Will the mass of earth reduce due to extraction of fossil fuels?,1
If anyone wants to go see Paul McCartney in concert with me on Oct 13 you would literally make my entire life :)))))),2
"@user U2, Rose. We'll talk tomorrow &amp; will whip #AutoCAD Plotting into shape. It's a joy: To know a CAD program well is to love it.;)""",2
Cena gonna make seth Rollins his bitch this Sunday lets goo @user,1
"""Shooting psychobilly band Nekromantix at The Hi-Fi this Friday, and I have a +1 available. If you wanna see them for free, lemme know :)""",2
"""2pm today - live webchat with Antonio Carluccio. We're not excited at all. No, really *jumps up &amp; down &amp; squeals a bit*",0
When you get reality check on 4th day of Eid.,1
"""Super Eagles coach, Sunday Oliseh, has said that he and his assistants would have to inject new philosophy and...",1
L L L #ZacEfron #Fashion 2007 Magazine photo of Zac Efron (031812) #Actor #BestSeller,1
"@user In Islamic dictionary peace may mean sharing the surrendered woman, beheading the kafirs if refuse to convert to Islam""",0
"Today only is Amazon Prime Day, which offers more deals than Black Friday! If you plan to shop, don't forget to...",2
"""Don't be too upset about the lack of football this weekend, the soccer game against Seaholm is only a few days away! Tuesday. Home. 7.""",0
"@user No, there is more to it that Trump telling a story, like Comey's crooked political moves, and Russian hacking, and Assange...",0
@user #FreebieFriday #Hatchimals - need these to hatch today !,1
I\u2019m a real nigga 1st\u002c get money 2nd break bread with my niggas we like family so respect it-Yo Gotti,2
January's Baby Miss Heart of the USA Calendar Queen enjoying ice cream on National Ice Cream Day over the weekend!,2
"""Nirvana on the record player whilst sitting out in the sun, so chill""",2
Max might have to get put down tomorrow </3 absolutely heart breaking if I have to see my puppy go. Love you Maxy x,0
